dateTime,authorName,Message
21/1/2025 15:03,Porpasu Smakit,1%
21/1/2025 15:03,Junejanai,1 ตลอดไป
21/1/2025 15:03,นอนน้อย,5.55556E+12
21/1/2025 15:03,Tar,:face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling:
21/1/2025 15:03,Nánįkø Chan,1% ตลอดไปปห
21/1/2025 15:03,Porpasu Smakit,ดีนะที่แมลงบอม
21/1/2025 15:03,Talay,1%
21/1/2025 15:03,Porpasu Smakit,ถ้าไม่บอมนี่ค้างแน่
21/1/2025 15:03,reaper,ตอนแรกเรียกลุงตามแชท
21/1/2025 15:03,Tusave โอกาเนะ,แมลงมันแรง ระเบิดแรงกว่าอันติปาดอีก
21/1/2025 15:04,reaper,แต่คิดไปคิดมาเรียกพี่ดีกว่า
21/1/2025 15:04,reaper,:_HHHappy:
21/1/2025 15:04,Neo DarkSaber,ทีมนี้ดาเมจใส่บอสส่วนใหญ่มาจากลูกระเบิ ด 555
21/1/2025 15:05,IDK,เล่นกับโบเนี่ยดีสุดทีมนี้
21/1/2025 15:05,Junejanai,ตอนแรกก็เรียกพี่ แต่ไปมาต่อต้านไม่ได้เลยเข้าร่วม
21/1/2025 15:05,NATO​ WORD​,หลอด x3
21/1/2025 15:05,DIW thanaphat,lcลูก้าปะพี่
21/1/2025 15:05,Tar,ห้ะ
21/1/2025 15:05,Neo DarkSaber,เพล่าโล่หมด
21/1/2025 15:05,Yai,เดี๋ยวนะโดนดีงัดได้ไง
21/1/2025 15:05,RezzaOO,1500 ละ
21/1/2025 15:05,Porpasu Smakit,@DIW thanaphat คีบตุ๊กตา
21/1/2025 15:05,SINESTERA.​ 🥣,โล่อเวนบัคเรื่องอะไรหรอค่ะ
21/1/2025 15:05,Tar,ลุงแพ้50/50
21/1/2025 15:05,Neo DarkSaber,@Yai โล่มันหาย
21/1/2025 15:05,sticker,ต้านสถานะ อย่าให้มีโอกาสนะ มันเอาหมด
21/1/2025 15:05,Shogun Chan,Apocalyptic รอบนี้ไม่รู้ว่าคนอื่นคิดยังไง เเต่ผมใช้ท่านเฮอต้ากับเจดสนุกเลย555+
21/1/2025 15:06,Bl4ckLotus,โ ล่ เ เ ต ก
21/1/2025 15:06,ไอนาย,ใครติดสถานะทีนี่คือโดนยำจนตายอ่ะ555555
21/1/2025 15:06,Thi-ma,มอนชอบซ้ำอะ
21/1/2025 15:06,Yai,อ่อ โล่หมด555
21/1/2025 15:06,K I T S U N E,เปล่าได้ลุกเมื่อไหร่
21/1/2025 15:06,khachen,โล่บัคเรื่อง สกิลพรสรรค์ไม่ทำงานอ่ะครับ
21/1/2025 15:06,NATO​ WORD​,TOP5 จังหวะเสี่ยงตาย...
21/1/2025 15:06,PrinceZ,โล่แห่งอนุรักษ์บางเป็นกระดาษ
21/1/2025 15:06,Tar,ยาวไปๆ
21/1/2025 15:06,gajoon,โดนซ้ำซะ
21/1/2025 15:06,Kirov Reporting,มันเอาสุด
21/1/2025 15:06,Boy-T,พรุ่งนี้เหยาเข้าแล้วลุงงงง
21/1/2025 15:06,MinG,กะเอานอนเลยมอน555+
21/1/2025 15:06,Porpasu Smakit,เพล่าค้างนาน10วัน
21/1/2025 15:06,SUNG,หลิงชากับเฮอร์ต้าตัวไหนน่าเปิดกว่าครับพี่ฮุก
21/1/2025 15:06,Yai,ห้องนี้มอนโครตฉลาด ชอบซํ้าตัวติดดีบัพ
21/1/2025 15:06,Copter,โดนแล้วโดนอีก
21/1/2025 15:06,gajoon,กะเอาตุย
21/1/2025 15:06,Shogun Chan,เหมือนมันมีเทคนิคที่ล็อกตัวเดิม555+
21/1/2025 15:06,ไอนาย,ผมไม่รู้นะว่าผมคิดไปเองรึป่าว แต่ถ้าติดสถานะมันซ้ำเอาตายจริงลุง555555
21/1/2025 15:06,Neo DarkSaber,มันย้ำคนติดพัวพันอะสิ 5555
21/1/2025 15:06,douchbag 2599,มอนมันย้ำ ตัวที่ติเด พัวพันอะลุง 
21/1/2025 15:07,BombJR,มันล็อคซ้ำศพคนติดพัวพัน
21/1/2025 15:07,saintmikael X,มันจะซ้ำตัวติดดีบัฟ
21/1/2025 15:07,Dive Freedom,มันย้ำหัวคนที่ติดพัวพันครับ
21/1/2025 15:07,BB BOY,เพล่าหรือแท็งค์หยุน 555
21/1/2025 15:07,tmrtime.,ดาเมจe0 มันไม่พอจริง
21/1/2025 15:07,Bl4ckLotus,อนุรักษ์มีค่ายั่วยุเยอะนะทำไมเพล่าโดนเสิร์ฟหนัก 55555
21/1/2025 15:07,Tar,ลูกมันยังหนาเลย
21/1/2025 15:07,Shogun Chan,มันน่าจะมีเขียนนะเเบบตัวไหนสำคัญในทีมล็อคตัวนั้น555
21/1/2025 15:07,RezzaOO,1300
21/1/2025 15:07,YuukiKun [เฟริสท์],น่าจะเอาคืนตอนลุงตีอเวนแล้วได้แต้มเต๋ารอด:face-blue-smiling: :face-blue-smiling:
21/1/2025 15:07,Neo DarkSaber,@tmrtime. เพล่าไม่ได้ใส่lcลูก้าอะ ปัญหาตอนนี้
21/1/2025 15:07,Tar,ซึม
21/1/2025 15:07,Worachat Singtothong,โยมินานมากก
21/1/2025 15:07,SUNG,หลิงชากับเฮอร์้าตัวไหนน่าเปิดกว่าครับพี่ฮุก
21/1/2025 15:08,Neo DarkSaber,e0s1 ดาเมจจริงๆมันพอจบได้ห้องนี้
21/1/2025 15:08,Eastinn,ถ้าได้สาดก่อนรีอันติ
21/1/2025 15:08,ZeBra_zpn,ไม่ค่อยคริ
21/1/2025 15:08,Win,มอนมันชอบย้ำอะรอบนี้สังเกตุหลายครั้งละยิ่งตังติดพัวพันยิ่งโดนหนักเลย
21/1/2025 15:08,Shogun Chan,SUNG เเล้วเเต่ตัวในทีมว่าขาดตัวฮีลหรือดาเมจ
21/1/2025 15:08,MinG,เพลงฟังแล้วโยกตาม
21/1/2025 15:08,Porpasu Smakit,1%ไหม
21/1/2025 15:08,Tar,มันต้านไฟฟ้าด้วยแหละ
21/1/2025 15:08,NATO​ WORD​,จังหวะนี้ผมจะสวน5555
21/1/2025 15:08,Sparkbi,เพล่า ❌ เพแทงค์ ✅
21/1/2025 15:08,Tusave โอกาเนะ,ไม่แย่เลยนะอันนี้
21/1/2025 15:08,RezzaOO,น่าจะผ่านละ
21/1/2025 15:09,마유스미쨩,555555
21/1/2025 15:09,RezzaOO,ห้องล่างสบาย
21/1/2025 15:09,MythStyx,ครับ ลุงฮูก
21/1/2025 15:09,Kanashi_Rose,ค รั บ ปู่ ฮู ก
21/1/2025 15:09,Copter,สวัสดีพี่ลุงฮูกครับ
21/1/2025 15:09,Talay,นายฮูก
21/1/2025 15:09,Porpasu Smakit,ครับน้าฮูก
21/1/2025 15:09,Cara Muel,เรียกพี่ฮูกได้มั้ยครับ
21/1/2025 15:09,Big world’s problem,ว่าไง หลานฮูกเอ้ยยย...
21/1/2025 15:09,Neo DarkSaber,หลวงปู่ฮูก
21/1/2025 15:09,MinG,ดอมไม้ดำตีแล้วเพิ่มเบรก
21/1/2025 15:09,Tar,:cat-orange-whistling:
21/1/2025 15:09,MI KE,ปู่ฮูกครับ
21/1/2025 15:09,RezzaOO,เว้นว่าบอทปีศาจ
21/1/2025 15:09,PrinceZ,ผิดดอก 555
21/1/2025 15:09,NATO​ WORD​,ลุงฮูกROOM39😆😆
21/1/2025 15:09,Thi-ma,แหม ลุงฮูก เนียนเลยนะครับ
21/1/2025 15:09,Bl4ckLotus,ก ะ ก ะ ก า ว 
21/1/2025 15:09,Satang1707,บอสมันมีสกิลเป้าไปหาตัวที่โดนสตั้น มันเลยโดนตรีนรัวๆ
21/1/2025 15:09,OraOraOra,AS เป็นไงบ้างครับ
21/1/2025 15:09,tuff087,น้าฮูก
21/1/2025 15:09,Bl4ckLotus,นี่ไงทำไมถึงจะเรียกลุงไม่ได้ลืมขนาดนี้ 55555
21/1/2025 15:10,NATO​ WORD​,เบรคได้ มีสวน
21/1/2025 15:10,Byou_Ortis,ทวดฮูก
21/1/2025 15:10,Sparkbi,พะพะพะพะพะพิ ลุงฮูก 
21/1/2025 15:10,DL Jinniez,55555
21/1/2025 15:11,Thi-ma,ลุงเริ่มไป555
21/1/2025 15:11,Black Heart,55555
21/1/2025 15:11,Barry DeadAngel,5555
21/1/2025 15:11,Shogun Chan,เเต่สมัยนี้moc สายลิงอยู่ยากละ555+
21/1/2025 15:11,Bl4ckLotus,ลุ ง
21/1/2025 15:11,einsaway,ผิดฝั่งป่ะ
21/1/2025 15:11,SPITEKUNG,ดอกม่วงง
21/1/2025 15:11,Tar,หลอดเบรกเยอะจาดดด
21/1/2025 15:11,Silrin,555
21/1/2025 15:11,Khun_Patt,55555
21/1/2025 15:11,Ice Zaychik,เหมือนจะตีผิดดอกนะ555
21/1/2025 15:11,Maruo (Maruo),ละลุงตีดอกขวาไม
21/1/2025 15:11,Zora,ผิดดอก
21/1/2025 15:11,DL Jinniez,ดอกม่วงงงงง
21/1/2025 15:11,NineZz,น้องFFคอแห้งละผมว่า555
21/1/2025 15:11,Bl4ckLotus,ด อ ก สี ม่ ว ง
21/1/2025 15:11,AbsoluteZero,ดอกซ้ายสีม่วงเพิ่มเบรคนะลุง
21/1/2025 15:12,Icefrost1,กลับมาเล่นกี่รอบ เพลงก็มันส์เหมือนเดิม ชอบมาก
21/1/2025 15:12,DL Jinniez,55555555
21/1/2025 15:12,Young Sville,จะรั่ว
21/1/2025 15:12,Sid NL,muhehehe
21/1/2025 15:12,Khun_Patt,ดอกขวาช่วยอะไรอ่ะ
21/1/2025 15:12,NATO​ WORD​,ลุงกัล5 ดาว
21/1/2025 15:12,NotRe,1%
21/1/2025 15:12,Tar,:face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling:
21/1/2025 15:12,Satang1707,1%
21/1/2025 15:12,Neo DarkSaber,1% อีกแล้ว
21/1/2025 15:12,Silrin,1%
21/1/2025 15:12,NineZz,หึหึหึหึๆ
21/1/2025 15:12,Kanashi_Rose,ไหวมั้ยลุง
21/1/2025 15:12,Talay,1%
21/1/2025 15:12,Tusave โอกาเนะ,ใช่ๆ แค่ดอกแรกก้พอแล้ว
21/1/2025 15:12,MMexxn.,ตลอดไป
21/1/2025 15:12,Porpasu Smakit,ต่อราคาอีกแล้วหรอ
21/1/2025 15:12,MinG,555+
21/1/2025 15:12,Peedee200,:_HHlol: :_HHlol: :_HHlol:
21/1/2025 15:12,Hdhrh Evvs,:_HHlol: :_HHlol: :_HHlol: :_HHlol: :_HHlol:
21/1/2025 15:12,K I T S U N E,:face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling:
21/1/2025 15:12,Nánįkø Chan,ตลอดไปจริงๆ
21/1/2025 15:12,Twhale_12,ตาจะบอด
21/1/2025 15:12,sticker,1% again
21/1/2025 15:12,Hungry_Rice,here we go again
21/1/2025 15:12,Gaow J_J,ขำล้อไอเอง555
21/1/2025 15:12,Neo DarkSaber,1% ไม่ใช่ที่ไอดีแต่เป็นคน
21/1/2025 15:12,Bl4ckLotus,mr 1%
21/1/2025 15:12,Janeiro,1% ตลอดปัยยยย
21/1/2025 15:12,NATO​ WORD​,เตะมันลุง กัล
21/1/2025 15:12,Toni,:face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling:
21/1/2025 15:12,AbsoluteZero,1% man ที่แท้ทรู
21/1/2025 15:12,Porpasu Smakit,ขอสติกเกอร์ 1%
21/1/2025 15:12,Bl4ckLotus,Uncle of 1%
21/1/2025 15:12,Tusave โอกาเนะ,ต่อไปเรียก ลุงฮู 1%
21/1/2025 15:12,E Ron musk,ผมคิดมาแล้วว
21/1/2025 15:12,DL Jinniez,ทั้งบนทั้งล่าง เอาไปเลย 1% Man
21/1/2025 15:13,Porpasu Smakit,ได้สติกเกอร์แล้วลุง1%
21/1/2025 15:13,Copter,1%
21/1/2025 15:13,Edelweiss,1% syndrome
21/1/2025 15:13,reaper,:_HHDied: :_HHDied:
21/1/2025 15:13,กเฬวราก,ผมก็โดนบ่อย เพราะเลือดมันเยอะขึ้นป่าว
21/1/2025 15:13,DarknessNoobie,aeon of 1%
21/1/2025 15:13,RezzaOO,เกมมันคำนวนมาแล้วเชื่อผม
21/1/2025 15:13,Porpasu Smakit,1%นาน 10 เดือน
21/1/2025 15:13,ไอนาย,ลุงฮูก ptsd 1%
21/1/2025 15:13,NATO​ WORD​,หลอดเบรคเยอะขึ้นป่าวครับเบรคเเตกยาก
21/1/2025 15:13,reaper,:_HHKummud: :_HHKummud:
21/1/2025 15:13,sixnon,1
21/1/2025 15:13,Copter,อย่างน้อยลุงก็มีคนอื่นที่เป็น1%manอีกคนนะเห็นผ่านๆในshort
21/1/2025 15:13,Tar,สติ๊กเกอร์มาผมลั่นเมม
21/1/2025 15:14,Kanashi_Rose,จริง นี่เคยเห็นต่างชาติที่เป็น 1% man เหมือนลุงเลอ
21/1/2025 15:14,Utsuro,1% PTSD ไม่เป็นไรครับมี MrPokke เป็นเพื่อนอยู่รายนั้นอย่างบ่อย
21/1/2025 15:14,Bl4ckLotus,รอประสาน Ruan mei ธาตุไฟอยู่นะรอทำ mono fire 5555555
21/1/2025 15:14,JanePraZA (Jane),555555
21/1/2025 15:14,MisterGe,5555
21/1/2025 15:14,RezzaOO,หมอนั่น PTSDจัด ทุกตัวทุกคอนเท้น
21/1/2025 15:14,DL Jinniez,Hehehehe 555555
21/1/2025 15:15,JanePraZA (Jane),คอๆ
21/1/2025 15:15,pandaInDy,หลอนเสียงไม่ไหวแล้ว 555555
21/1/2025 15:15,Janeiro,ไม่นะะ เมมหมด
21/1/2025 15:15,Yai,ลุงดูไม่ไหวจริงๆละ555
21/1/2025 15:15,Young Sville,เดี๋ยวถ้าคอแตกนะ
21/1/2025 15:15,reaper,:_HHHappy: :_HHHappy:
21/1/2025 15:15,RezzaOO,พอไหมหว่า
21/1/2025 15:15,Black Heart,การแก้แค้น
21/1/2025 15:15,YuriHanasono,แก้แค้น 55555555555555
21/1/2025 15:16,さくら,โว้ว
21/1/2025 15:16,RezzaOO,จะครบ 6600 ไหม
21/1/2025 15:16,saintmikael X,ตะกี๊อะไรแว๊บๆ ลุงกัล
21/1/2025 15:16,Silrin,ห้ะ
21/1/2025 15:16,MMexxn.,ลุงง55555555555
21/1/2025 15:16,Bunyakorn //,แรงมากก็
21/1/2025 15:16,tuff087,ไม่ใช่บัคใช่มะเสียงร้องอะ
21/1/2025 15:16,Yukidesuuu,เป็นล้านเลยหรอพี่
21/1/2025 15:16,Khun_Patt,ลุงกัล 1M
21/1/2025 15:16,Yai,จบ แยกย้ายๆ
21/1/2025 15:16,Tar,เฟื่องฟูแบบใด
21/1/2025 15:16,NATO​ WORD​,ปาาาาดดลุงกัล5ดาว 1ล้าน
21/1/2025 15:16,Magnifizent FX,งง กะดอกบัว ขอแมคค่นิกตีแพททาเลียแบบคร่าว ๆ ได้มั้ยครับ
21/1/2025 15:16,Donz,เดี๋ยวนะ ลุงกัลล้านนึง...
21/1/2025 15:16,Pomegranede,หลอดเบรกไง
21/1/2025 15:16,Junejanai,ล้านใช่มะ ล้านแน่นะ
21/1/2025 15:16,Kirov Reporting,เกือบไม่ถึง 6600
21/1/2025 15:16,Bl4ckLotus,ร่างมืดจบิง
21/1/2025 15:16,Tkdragon,แปลกๆนะ คาราล้านนึงแต่ FF 7 แสน เชี้ยไรวะหนะ
21/1/2025 15:16,Mazino,หวัดดีครับลุง
21/1/2025 15:16,Pomegranede,ถ้าfireflyเป็นคนbreakน่าจะปาไป2 
21/1/2025 15:16,Mina 🐧💙,ลุงกัล5ดาว
21/1/2025 15:16,Kanashi_Rose,ไม่น่าล้อลุงเลย โดน1%เหมือนกัน
21/1/2025 15:16,Talay,แมะแมะแมะ
21/1/2025 15:17,pandaInDy,อ่าวนี้ไงผมไม่อ่านตีสีเหลือง 555
21/1/2025 15:17,วันเฉลิม เมืองประทุม,พี่ครับเพื่อนผมมันดูดบุหรี่ตอนนี้เสียเเล้วครับ มันดูดใกล้งูจงอาง
21/1/2025 15:17,Kirov Reporting,exo-toughness
21/1/2025 15:17,NotRe,ถ้าFFมะกี้2ล้านได้เลยนะ :_HHlol:
21/1/2025 15:17,Khun_Patt,แล้วดอกไม้เหลือง ทำไรได้อะ
21/1/2025 15:17,Copter,อีกแล้วหรอ
21/1/2025 15:17,Tar,☝️🤓
21/1/2025 15:17,DL Jinniez,แฮ้ะแฮะแฮะแฮ่ะ แฮร่ 55555
21/1/2025 15:17,Kirov Reporting,นั่น
21/1/2025 15:17,NATO​ WORD​,ลุงต้องกินน้ำร้อนเเล้วละ
21/1/2025 15:17,Mina 🐧💙,ตั้งแต่ขำ ก็ไอเลย 5555
21/1/2025 15:17,sticker,:_HHShocked: :_HHShocked: :_HHShocked:
21/1/2025 15:17,Kirov Reporting,โรคภัยติดไม่หยุด
21/1/2025 15:17,Silrin,55555
21/1/2025 15:17,NoCoupleForMe,หวัดที่ดี คือหวัดดีเคื้บ
21/1/2025 15:17,einsaway,ภูมิแพ้ป่าว ช่วงนี้pmมา
21/1/2025 15:18,SPITEKUNG,วนลูป
21/1/2025 15:18,Peedee200,:_HHHmmm: :_HHHmmm:
21/1/2025 15:18,RezzaOO,พรี่ฮูกคับ ห้องบนไม่มีตัวตีหมู่เล่นยังไงดี
21/1/2025 15:18,AluviZ,ไม่หรอก คิดไปเอง
21/1/2025 15:18,RanMeow,ผมก็ติดเมียครับ
21/1/2025 15:18,NotRe,ติดลูปหรอลุง :_HHShocked:
21/1/2025 15:18,OliverOng,ทำลายล้างเล่นลุงไง ฮึๆๆฮือออ
21/1/2025 15:18,Waiting for you,กินยาดักไว้มั้ย
21/1/2025 15:18,K I T S U N E,วนลูป
21/1/2025 15:18,Copter,วงจรอะไรครับนี่
21/1/2025 15:18,NATO​ WORD​,ทำไมมีเสียงเด็ก
21/1/2025 15:18,tuff087,ไปเลียนเสียงเยอะเกินอะ
21/1/2025 15:18,NATO​ WORD​,เเม้ะๆ
21/1/2025 15:18,SUPER S4DMASTER,แน่นอน
21/1/2025 15:18,DL Jinniez,ใช่ ลุงไม่ได้ติดเชื้อเมียนะ แต่ลุงติดเมียมากกว่า 555
21/1/2025 15:18,Kirov Reporting,ภูมิแพ้บอก แปะมือสลับคิวโรค
21/1/2025 15:18,Chopper CinnamonRoll,นอนเยอะๆ
21/1/2025 15:18,Kirov Reporting,555
21/1/2025 15:18,saintmikael X,ฮี่ฮี่ฮี่
21/1/2025 15:18,jomons064,โยมิยังเก่งอยู่ไหมคะ
21/1/2025 15:19,Infz Regz,อาจจะฝุ่น
21/1/2025 15:19,NATO​ WORD​,โยมิต้องคู่เจียวชิลเท่านั้น55555
21/1/2025 15:19,Neo DarkSaber,เปราะบางเยอะๆ แล้วกีกี้ระเบิดใส่บอสแรงด้วยนะ
21/1/2025 15:19,RezzaOO,พรี่ฮูกคับ ห้องบนไม่มีตัวตีหมู่เล่นยังไงดี
21/1/2025 15:19,Tar,:face-blue-smiling:
21/1/2025 15:19,Neo DarkSaber,โยมิบนผมได้3503
21/1/2025 15:20,tuff087,Ba 3.5ปีลุงมาไหมฮะ
21/1/2025 15:20,Kirov Reporting,หนาวเฉยๆ ไม่ได้ ทำไมต้องมีฝุ่นตามมาด้วย เห้อ
21/1/2025 15:20,คนไม่สวยไม่มั่นหน้าไม่มั่นใจกลัว,ฝุ่นเยอะมากค่ะตอนเช้าระดับสีม่วงเลย
21/1/2025 15:20,Neo DarkSaber,e0s1+jiaoqiuนะ
21/1/2025 15:20,NATO​ WORD​,ค่าฝุ่นเยอะมากครับ 100+มั้ง
21/1/2025 15:20,Tar,:person-turqouise-waving:
21/1/2025 15:20,MayMine ,ควรปั้น4ดาวตัวไหนมาตีดีหว่า
21/1/2025 15:20,Utsuro,อยากเห็น Lingsha + Fugue + Sunday + Ruan Mei ครับ
21/1/2025 15:20,Film Kth,ผมยังเปิดตัวใหม่ไม่ได้เลย
21/1/2025 15:21,RezzaOO,ห้องบนไม่มีตัวตีหมู่เล่นยังไงดี
21/1/2025 15:21,Kanashi_Rose,ได้หรอครับ
21/1/2025 15:21,NATO​ WORD​,3.0 เปิดเลย ตัวดาเมจที่จะเข้ามา5ดาวปังเเน่
21/1/2025 15:21,Skynezz,+
21/1/2025 15:21,Last Jay,Welcome to ฮูกน้อย!
21/1/2025 15:22,MayMine ,ได้ฮะเดะไปไล่ดู
21/1/2025 15:22,OraOraOra,เล่นหยุดๆเนื้อเรื่องมาจะอทิตย์แล้วยังไม่ได้สู้กับบอสเนื้อเรื่องสักที ยาวจัด 5555
21/1/2025 15:22,ZodiusZ Ch,สำหรับพี่ Aglaea น่าเปิดกว่า ท่านhertaมั้ยครับ
21/1/2025 15:22,DL Jinniez,คิดไม่ออกบอก เปล่าา
21/1/2025 15:22,NATO​ WORD​,คนบ้านได๋55555
21/1/2025 15:22,Neo DarkSaber,ก็ สวัสดีครับ สวัสดีค่ะ ไงลุง
21/1/2025 15:22,Porpasu Smakit,หวัดดีจะโดนพ่อแม่เฉ่งอะดี ต้องหวัด A
21/1/2025 15:22,KamiA,555555
21/1/2025 15:23,Prozitive,แก้ปัญหาด้วย E1 ครับ 
21/1/2025 15:23,NATO​ WORD​,ภาพอาเจนเเบบนั้นเเหล่ะ
21/1/2025 15:23,Tar,แพคต่อไปเป็นบอสยืนตัวเดียว:face-blue-smiling: :face-blue-smiling:
21/1/2025 15:23,Toujours Blackrose,จริง
21/1/2025 15:23,Tomo Stylus,ลุงครับ e1 herta กับ jade อันไหนดีกว่าอ่ะ herta ผมมี s1 แล้ว
21/1/2025 15:23,Neo DarkSaber,แพทนั้นเขาอวยไฟฟายมากกว่าด้วยแหละ
21/1/2025 15:23,RezzaOO,แพทนี้ ปัญญา ชนะทุกสิ่ง
21/1/2025 15:23,Neo DarkSaber,เจดก็เลยซึมไปเลย พอdevหนักอวยไฟฟาย
21/1/2025 15:23,Noniya,คนที่ไม่เติมเพชรแบบผมบอกเลยว่าฟาร์มกันทั้งวัน ใช้ 5 วันกว่าจะได้ท่าน Herta เดี๋ยวผมต้องไปฟาร์มอีกเพื่อเปิดอาวุธของ ท่าน Herta อีก
21/1/2025 15:23,Barry DeadAngel,จริง ตอนเจด มาแรกๆเลย
21/1/2025 15:23,MR_Cha,ทำไมต้องเป็นรูป ลุงเสียแขนอะ55
21/1/2025 15:23,Gukbcsf Vgutdd,ลุงผมมี ท่านเห้อตรา แต่ไม่มีเจด เล่นกับฮีมิโกะกับโบเนียได้ไหมครับ หรือเล่นกับ เห้อตร้า4ดาวดีครับ
21/1/2025 15:23,Satang1707,ตอนนั้นด่าอะไรหรอลุง ผมไม่ได้ตามเรื่องเจด
21/1/2025 15:23,Toujours Blackrose,เมนเจดเศร้ามากตอนนั้น แต่ตอนนี้แฮปปี้สุด ตั้งแต่แพชท์แรปป้ามาคือมอนห้าตัวเต็มไปหมด ฟริน 
21/1/2025 15:23,Tusave โอกาเนะ,เราไม่ด่านะ แต่ไม่กดมันไม่ทัดใจ
21/1/2025 15:23,NATO​ WORD​,ตามยุคตามสมัยละเนาะ 3.0ขึ้นไปหน้าลงทุนมากๆ
21/1/2025 15:23,tuff087,ลุงคิดว่า her ตอนนี้pwc ไวเกินไปไหมครับเห็นคอมมูบ่นกันเยอะ
21/1/2025 15:23,MMexxn.,เจดเหงาจริง 
21/1/2025 15:24,draze,ผู้เล่นใหม่ เวล20ครับ เปิดได้hertaมา เปิดอะไรต่อดีครับ
21/1/2025 15:24,Utsuro,อยากรู้ความสามารถของ Castorice จังเลย
21/1/2025 15:24,lc_petch,มาทุกไลฟ์ 5555
21/1/2025 15:24,Tar,อ๊ะไร๊
21/1/2025 15:24,Kaijeaw,ลุงตอนนี้เราสามารถคุยaglaea ได้มั้ยเพราะเนื้อเรื่องปัจจุบันมีเกมเพลย์ให้เล่น
21/1/2025 15:24,Neo DarkSaber,@draze รอเปิดตัวบัพ
21/1/2025 15:24,khachen,ระหว่าง lingsha กับ robin E1 คุณก็จะเลือก lingsha ก่อนใช่เปล่าครับ ?
21/1/2025 15:24,DL Jinniez,อะไรวะนะ โดเนท 5555
21/1/2025 15:24,NepCKBM,ดีเลยลุงงง
21/1/2025 15:24,Tusave โอกาเนะ,ตี้ดอทเราเล่นแล้วจบไม่ทัน ไม่รู็ว่าของไม่มีหรือแค่เล่นไม่ดีเอง
21/1/2025 15:25,DIW thanaphat,ทำไมได้ยินเสียงทีมงานร้องไห้
21/1/2025 15:25,ไอนาย,สรุป CE จะยังอยู่ใช่มั้ยลุง
21/1/2025 15:25,NATO​ WORD​,ทีมงานเพิ่มเราะครับ
21/1/2025 15:25,Jello,เปิดใครดีนะ
21/1/2025 15:25,Neo DarkSaber,ซีรีส์แพทนี้ลงทุนกับใครดี
21/1/2025 15:25,Tusave โอกาเนะ,ดูมีคลิปเยอะนะ ทำไหวหรอ
21/1/2025 15:25,Utsuro,ได้ CE server ZZZ ไหมครับ
21/1/2025 15:25,Venzellist,เช็คด้วยนะจ๊ะ 5555
21/1/2025 15:25,Dozer,:_HHHi: :_HHHi: :_HHHi:
21/1/2025 15:25,Celestz,@HookHuukGaming ไปเช็คเมลเลย รูริบอกมาแล้ว
21/1/2025 15:25,pasta,speed sundayผม131 herta140 แต่sundayได้เล่นก่อน เป็นเพราะอะไรครับ
21/1/2025 15:25,Copter「coptawat」,เซฟตังท่าน
21/1/2025 15:25,Copter,ตังพอมั้ยนะ
21/1/2025 15:25,Mina 🐧💙,ตังใครนะ 555
21/1/2025 15:25,NATO​ WORD​,สายฟรีครับ5555
21/1/2025 15:25,ART TONOE,ลงตังค์กับใครดี 
21/1/2025 15:25,Kirov Reporting,แน่นะ
21/1/2025 15:25,Kirov Reporting,5555
21/1/2025 15:25,DL Jinniez,จะโดนบิดมั้ยนะ CES
21/1/2025 15:26,Tar,:text-green-game-over:
21/1/2025 15:26,Thi-ma,ลงตัวค์กับใครดี
21/1/2025 15:26,Sithipon Saisud,คุ้มเงินไหมนะ
21/1/2025 15:26,Peedee200,:_HHExcited: :_HHExcited:
21/1/2025 15:26,Kirov Reporting,ไหๆ คุนโด
21/1/2025 15:26,Tusave โอกาเนะ,รู้พร้อมกัน ตื่นเต้น
21/1/2025 15:26,Neo DarkSaber,ซีรีส์ 3.0นี้ลงทุน/เปย์ตังใครดี
21/1/2025 15:26,Venzellist,เรียบร้อย
21/1/2025 15:26,Venzellist,5.55556E+14
21/1/2025 15:26,Copter「coptawat」,โยนตังให้ใครดี
21/1/2025 15:26,Porpasu Smakit,รึเปล่า
21/1/2025 15:26,tmrtime.,Junk mail ป่าว
21/1/2025 15:26,Kirov Reporting,เส้าจาย
21/1/2025 15:26,tmrtime.,รีเฟรชๆ
21/1/2025 15:26,Lugh- Sama,:_HHShocked: :_HHShocked:
21/1/2025 15:26,แก้มไงที่คลั่งรักเซียวอะ,:face-orange-biting-nails:
21/1/2025 15:26,einsaway,อ่าว
21/1/2025 15:26,Gaptz,เรียบร้อยอด
21/1/2025 15:26,Tusave โอกาเนะ,รีๆๆๆ
21/1/2025 15:26,Neo DarkSaber,ได้เวลาทวงอีกแล้วสินะ
21/1/2025 15:26,famza Bazooka Life,ทำไมบางคนเปิด E 6 แล้วบอกว่าสายฟรี
21/1/2025 15:26,Kanashi_Rose,เสียตังค์มั้ยนะ?
21/1/2025 15:26,tuff087,ถังขยะอะ
21/1/2025 15:26,Tusave โอกาเนะ,เราได้รอบหน้าเปล่า
21/1/2025 15:26,reaper,:_HHGoldHand:
21/1/2025 15:26,tmrtime.,Junk ก็ไม่มีช้ะ
21/1/2025 15:27,Copter,เมลบางอันสำคัญๆชอบลงถังขยะ
